816,5347
817,5273
818,5467
819,5674
820,5422
821,5141
822,5198
823,5082
824,5093
825,5211
826,5206
827,5180
828,5179
829,5221
830,5087
831,5088
832,5274
833,5541
834,5443
835,5091
836,5035
837,5098
838,4917
839,5213
840,4919
841,5002
842,5023
843,4982
844,4897
845,4828
846,4976
847,4802
848,4782
849,4699
850,4715
851,4813
852,4708
853,4773
854,4728
855,4780
856,4747
857,4836
858,4706
859,4754
860,4605
861,4582
862,4783
863,5598
864,4543
865,4502
866,4599
867,4521
868,4513
869,4567
870,4704
871,4451
872,4577
873,4535
874,4715
875,4669
876,4470
877,4572
878,4472
879,4436
880,4907
881,4674
882,4409
883,4269
884,4365
885,4570
886,4240
887,4497
888,4337
889,4323
890,4414
891,4295
892,4193
893,4256
894,4265
895,4286
896,4208
897,4236
898,4248
899,4298
900,4247
901,4329
902,4120
903,4109
904,4200
905,4104
906,4232
907,4829
908,4215
909,4187
910,4392
911,4292
912,5962
913,4500
914,4221
915,4478
916,4481
917,4249
918,4095
919,4184
920,4147
921,4217
922,4085
923,4383
924,4226
925,4124
926,4168
927,4170
928,4050
929,4072
930,4078
931,4082
932,4033
933,3968
934,4040
935,4084
936,3986
937,4094
938,3908
939,3931
940,4004
941,3851
942,4036
943,3889
944,3930
945,3922
946,4091
947,3785
948,3890
949,3809
950,3748
951,3737
952,3750
953,3751
954,3764
955,3754
956,3995
957,3838
958,4000
959,3905
960,3784
961,3767
962,3626
963,3681
964,3710
965,3710
966,3682
967,3750
968,3759
969,3662
970,3589
971,4263
972,3739
973,3644
974,3648
975,3863
976,3670
977,3666
978,3577
979,3659
980,3562
981,3614
982,3618
983,3485
984,3650
985,3644
986,3519
987,3618
988,3355
989,3602
990,3477
991,3484
992,3452
993,3521
994,3456
995,3357
996,3435
997,3579
998,3596
999,3835
1000,3866
1001,3292
1002,3176
1003,3205
1004,3258
1005,3352
1006,3382
1007,3415
1008,3380
1009,3304
1010,3238
1011,3249
1012,3272
1013,3364
1014,3220
1015,3128
1016,3209
1017,3200
1018,3191
1019,3248
1020,3291
1021,3135
1022,3249
1023,3459
1024,3339
1025,3246
1026,3230
1027,3156
1028,3195
1029,3143
1030,3098
1031,3156
1032,3194
1033,3000
1034,2965
1035,3063
1036,3062
1037,3137
1038,3212
1039,3137
1040,3137
1041,3100
1042,3016
1043,3043
1044,2979
1045,3102
1046,3181
1047,2997
1048,2899
1049,3048
1050,2909
1051,3187
1052,3417
1053,3069
1054,3512
1055,3199
1056,2981
1057,3038
1058,3042
1059,2849
1060,3113
1061,3155
1062,3351
1063,3131
1064,2945
1065,2963
1066,3233
1067,3657
1068,2992
1069,3281
1070,2920
1071,2969
1072,2917
1073,2822
1074,3006
1075,2911
1076,3655
1077,3133
1078,2898
1079,2984
1080,2960
1081,2832
1082,2746
1083,2784
1084,2801
1085,2715
1086,2844
1087,2794
1088,2758
1089,2801
1090,2664
1091,2798
1092,2743
1093,2698
1094,2834
1095,2715
1096,2567
1097,2752
1098,2699
1099,2765
1100,2613
1101,2662
1102,2685
1103,2686
1104,2775
1105,2614
1106,2661
1107,2628
1108,2608
1109,2684
1110,2623
1111,2518
1112,2612
1113,2563
1114,2553
1115,2636
1116,2745
1117,2688
1118,2665
1119,2776
1120,2645
1121,2643
1122,2526
1123,2567
1124,2500
1125,2419
1126,2618
1127,2498
1128,2625
1129,2506
1130,2608
1131,2412
1132,2555
1133,2491
1134,2361
1135,2497
1136,2498
